/Servico/Parlamentares/Parlamentar/IdentificacaoParlamentar/CodigoParlamentar;/Servico/Parlamentares/Parlamentar/IdentificacaoParlamentar/NomeParlamentar;/Servico/Parlamentares/Parlamentar/IdentificacaoParlamentar/NomeCompletoParlamentar;/Servico/Parlamentares/Parlamentar/IdentificacaoParlamentar/SexoParlamentar;/Servico/Parlamentares/Parlamentar/IdentificacaoParlamentar/FormaTratamento;/Servico/Parlamentares/Parlamentar/IdentificacaoParlamentar/SiglaPartidoParlamentar;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/CodigoMandato;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/UfParlamentar;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/DescricaoParticipacao;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/PrimeiraLegislaturaDoMandato/NumeroLegislatura;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/PrimeiraLegislaturaDoMandato/DataInicio;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/PrimeiraLegislaturaDoMandato/DataFim;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/SegundaLegislaturaDoMandato/NumeroLegislatura;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/SegundaLegislaturaDoMandato/DataInicio;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/SegundaLegislaturaDoMandato/DataFim;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/Titular/DescricaoParticipacao;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/Titular/CodigoParlamentar;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/Titular/NomeParlamentar;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/Suplentes/Suplente/DescricaoParticipacao;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/Suplentes/Suplente/CodigoParlamentar;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/Suplentes/Suplente/NomeParlamentar;/Servico/Parlamentares/Parlamentar/IdentificacaoParlamentar/CodigoPublicoNaLegAtual;/Servico/Parlamentares/Parlamentar/IdentificacaoParlamentar/UrlFotoParlamentar;/Servico/Parlamentares/Parlamentar/IdentificacaoParlamentar/UrlPaginaParlamentar;/Servico/Parlamentares/Parlamentar/IdentificacaoParlamentar/UrlPaginaParticular;/Servico/Parlamentares/Parlamentar/IdentificacaoParlamentar/EmailParlamentar;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/Exercicios/Exercicio/CodigoExercicio;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/Exercicios/Exercicio/DataInicio;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/Exercicios/Exercicio/DataFim;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/Exercicios/Exercicio/SiglaCausaAfastamento;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/Exercicios/Exercicio/DescricaoCausaAfastamento;/Servico/Parlamentares/Parlamentar/IdentificacaoParlamentar/UfParlamentar;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/Exercicios/Exercicio/DataLeitura
"5236";"Reguffe";"José Antônio Machado Reguffe";"Masculino";"Senador ";"S/Partido";"502";"DF";"Titular";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";;;;"1º Suplente";"5579";"José Carlos Vasconcellos";"852";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5236.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5236";;"sen.reguffe@senado.leg.br";;;;;;;
"5236";"Reguffe";"José Antônio Machado Reguffe";"Masculino";"Senador ";"S/Partido";"502";"DF";"Titular";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";;;;"2º Suplente";"5581";"Fadi Faraj";"852";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5236.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5236";;"sen.reguffe@senado.leg.br";;;;;;;
"5236";"Reguffe";"José Antônio Machado Reguffe";"Masculino";"Senador ";"S/Partido";"502";"DF";"Titular";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";;;;;;;"852";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5236.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5236";;"sen.reguffe@senado.leg.br";"2744";"2015-02-01";"2023-01-31";"TER";"Término do mandato";;
"70";"Renan Calheiros";"José Renan Vasconcelos Calheiros";"Masculino";"Senador ";"MDB";"527";"AL";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;"1º Suplente";"5913";"Rafael Tenório";"875";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador70.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/70";"https://www.renancalheiros.com.br/";"sen.renancalheiros@senado.leg.br";;;;;;"AL";
"70";"Renan Calheiros";"José Renan Vasconcelos Calheiros";"Masculino";"Senador ";"MDB";"527";"AL";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;"2º Suplente";"5916";"Silvania Barbosa";"875";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador70.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/70";"https://www.renancalheiros.com.br/";"sen.renancalheiros@senado.leg.br";;;;;;"AL";
"70";"Renan Calheiros";"José Renan Vasconcelos Calheiros";"Masculino";"Senador ";"MDB";"527";"AL";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;;;;"875";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador70.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/70";"https://www.renancalheiros.com.br/";"sen.renancalheiros@senado.leg.br";"2992";"2022-10-01";;;;"AL";
"70";"Renan Calheiros";"José Renan Vasconcelos Calheiros";"Masculino";"Senador ";"MDB";"527";"AL";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;;;;"875";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador70.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/70";"https://www.renancalheiros.com.br/";"sen.renancalheiros@senado.leg.br";"2917";"2019-02-01";"2022-06-02";"LCS";"Licença com convocação de suplente (sup 120 dias)";"AL";
"70";"Renan Calheiros";"José Renan Vasconcelos Calheiros";"Masculino";"Senador ";"MDB";"527";"AL";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;;;;"875";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador70.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/70";"https://www.renancalheiros.com.br/";"sen.renancalheiros@senado.leg.br";;;;;;"AL";
"5934";"Renata Guerra";"Renata Cordeiro Guerra";"Feminino";"Senadora ";;"545";"RJ";"2º Suplente";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"Titular";"751";"Arolde de Oliveira";"1º Suplente";"5936";"Carlos Portinho";;;;;;;;;;;;
"5561";"Renilde Bulhões";"Renilde Silva Bulhões Barros";"Feminino";"Senadora ";"PROS";"511";"AL";"1º Suplente";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";"Titular";"4525";"Fernando Collor";"2º Suplente";"5563";"Severino Leão";;"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5561.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5561";;"sen.renildebulhoes@senado.leg.br";"2942";"2019-04-03";"2019-07-31";"RET";"Retorno do titular";;
"5257";"Renzo Braz";"Renzo do Amaral Braz";"Masculino";"Senador ";"PP";"562";"MG";"1º Suplente";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"Titular";"5732";"Rodrigo Pacheco";"2º Suplente";"5989";"Ana Maria";;;;;;;;;;;;
"5635";"Ricardo Franco";"Ricardo Barreto Franco";"Masculino";"Senador ";"DEM";"517";"SE";"1º Suplente";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";"Titular";"1023";"Maria do Carmo Alves";"2º Suplente";"4786";"Virginio de Carvalho";;"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5635.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5635";;"ricardo.franco@senador.leg.br";"2803";"2016-10-07";"2016-10-10";"LSP";"Licença Saúde-Particular";;"2016-10-17"
"5635";"Ricardo Franco";"Ricardo Barreto Franco";"Masculino";"Senador ";"DEM";"517";"SE";"1º Suplente";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";"Titular";"1023";"Maria do Carmo Alves";"2º Suplente";"4786";"Virginio de Carvalho";;"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5635.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5635";;"ricardo.franco@senador.leg.br";"2791";"2016-05-23";"2016-08-21";"RET";"Retorno do titular";;"2016-05-21"
"5635";"Ricardo Franco";"Ricardo Barreto Franco";"Masculino";"Senador ";"DEM";"517";"SE";"1º Suplente";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";"Titular";"1023";"Maria do Carmo Alves";"2º Suplente";"4786";"Virginio de Carvalho";;"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5635.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5635";;"ricardo.franco@senador.leg.br";"2766";"2015-11-11";"2016-05-09";"RET";"Retorno do titular";;
"5635";"Ricardo Franco";"Ricardo Barreto Franco";"Masculino";"Senador ";"DEM";"517";"SE";"1º Suplente";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";"Titular";"1023";"Maria do Carmo Alves";"2º Suplente";"4786";"Virginio de Carvalho";;"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5635.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5635";;"ricardo.franco@senador.leg.br";;;;;;;
"5892";"Roberth Bringel";"Raimundo Roberth Bringel Martins";"Masculino";"Senador ";"UNIÃO";"529";"MA";"1º Suplente";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"Titular";"5411";"Weverton";"2º Suplente";"5893";"Suely Pereira";"912";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5892.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5892";;"sen.roberthbringel@senado.leg.br";"2984";"2022-07-06";"2022-11-03";"RET";"Retorno do titular";;
"677";"Roberto Rocha";"Roberto Coelho Rocha";"Masculino";"Senador ";"PTB";"505";"MA";"Titular";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";;;;"1º Suplente";"4606";"Pinto Itamaraty";"807";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador677.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/677";;"sen.robertorocha@senado.leg.br";;;;;;;
"677";"Roberto Rocha";"Roberto Coelho Rocha";"Masculino";"Senador ";"PTB";"505";"MA";"Titular";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";;;;"2º Suplente";"5589";"Paulo Matos";"807";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador677.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/677";;"sen.robertorocha@senado.leg.br";;;;;;;
"677";"Roberto Rocha";"Roberto Coelho Rocha";"Masculino";"Senador ";"PTB";"505";"MA";"Titular";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";;;;;;;"807";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador677.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/677";;"sen.robertorocha@senado.leg.br";"2812";"2017-01-27";"2023-01-31";"TER";"Término do mandato";;
"677";"Roberto Rocha";"Roberto Coelho Rocha";"Masculino";"Senador ";"PTB";"505";"MA";"Titular";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";;;;;;;"807";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador677.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/677";;"sen.robertorocha@senado.leg.br";"2745";"2015-02-01";"2016-09-25";"LP ";"Licença Particular";;"2016-10-04"
"677";"Roberto Rocha";"Roberto Coelho Rocha";"Masculino";"Senador ";"PTB";"505";"MA";"Titular";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";;;;;;;"807";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador677.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/677";;"sen.robertorocha@senado.leg.br";;;;;;;
"5986";"Rodolfo Nogueira";"Rodolfo Oliveira Nogueira";"Masculino";"Senador ";"PL";"561";"MS";"1º Suplente";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"Titular";"5988";"Soraya Thronicke";"2º Suplente";"5987";"Danny Fabricio";"440";;;;"dep.rodolfonogueira@camara.leg.br";;;;;;"MS";
"5905";"Rodrigo Cunha";"Rodrigo Santos Cunha";"Masculino";"Senador ";"PODEMOS";"537";"AL";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;"1º Suplente";"5906";"Dra. Eudócia";"874";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5905.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5905";;"sen.rodrigocunha@senado.leg.br";;;;;;"AL";
"5905";"Rodrigo Cunha";"Rodrigo Santos Cunha";"Masculino";"Senador ";"PODEMOS";"537";"AL";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;"2º Suplente";"5907";"Henrique Arruda";"874";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5905.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5905";;"sen.rodrigocunha@senado.leg.br";;;;;;"AL";
"5905";"Rodrigo Cunha";"Rodrigo Santos Cunha";"Masculino";"Senador ";"PODEMOS";"537";"AL";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;;;;"874";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5905.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5905";;"sen.rodrigocunha@senado.leg.br";"2991";"2022-09-22";;;;"AL";
"5905";"Rodrigo Cunha";"Rodrigo Santos Cunha";"Masculino";"Senador ";"PODEMOS";"537";"AL";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;;;;"874";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5905.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5905";;"sen.rodrigocunha@senado.leg.br";"2932";"2019-02-01";"2022-05-23";"LCS";"Licença com convocação de suplente (sup 120 dias)";"AL";
"5905";"Rodrigo Cunha";"Rodrigo Santos Cunha";"Masculino";"Senador ";"PODEMOS";"537";"AL";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;;;;"874";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5905.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5905";;"sen.rodrigocunha@senado.leg.br";;;;;;"AL";
"5732";"Rodrigo Pacheco";"Rodrigo Otavio Soares Pacheco";"Masculino";"Senador ";"PSD";"562";"MG";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;"1º Suplente";"5257";"Renzo Braz";"844";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5732.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5732";;"sen.rodrigopacheco@senado.leg.br";;;;;;"MG";
"5732";"Rodrigo Pacheco";"Rodrigo Otavio Soares Pacheco";"Masculino";"Senador ";"PSD";"562";"MG";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;"2º Suplente";"5989";"Ana Maria";"844";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5732.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5732";;"sen.rodrigopacheco@senado.leg.br";;;;;;"MG";
"5732";"Rodrigo Pacheco";"Rodrigo Otavio Soares Pacheco";"Masculino";"Senador ";"PSD";"562";"MG";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;;;;"844";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5732.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5732";;"sen.rodrigopacheco@senado.leg.br";"2931";"2019-02-01";;;;"MG";
"5352";"Rogério Carvalho";"Rogério Carvalho Santos";"Masculino";"Senador ";"PT";"579";"SE";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;"1º Suplente";"5993";"Jorge Mitidieri";"830";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5352.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5352";;"sen.rogeriocarvalho@senado.leg.br";;;;;;"SE";
"5352";"Rogério Carvalho";"Rogério Carvalho Santos";"Masculino";"Senador ";"PT";"579";"SE";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;"2º Suplente";"5994";"Maria da Taiçoca";"830";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5352.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5352";;"sen.rogeriocarvalho@senado.leg.br";;;;;;"SE";
"5352";"Rogério Carvalho";"Rogério Carvalho Santos";"Masculino";"Senador ";"PT";"579";"SE";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;;;;"830";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5352.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5352";;"sen.rogeriocarvalho@senado.leg.br";"2933";"2019-02-01";;;;"SE";
"5322";"Romário";"Romario de Souza Faria";"Masculino";"Senador ";"PL";"509";"RJ";"Titular";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";;;;"1º Suplente";"5613";"João Batista Lemos";"840";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5322.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5322";"http://romario.org/";"sen.romario@senado.leg.br";;;;;;"RJ";
"5322";"Romário";"Romario de Souza Faria";"Masculino";"Senador ";"PL";"509";"RJ";"Titular";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";;;;"2º Suplente";"791";"Vivaldo Barbosa";"840";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5322.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5322";"http://romario.org/";"sen.romario@senado.leg.br";;;;;;"RJ";
"5322";"Romário";"Romario de Souza Faria";"Masculino";"Senador ";"PL";"509";"RJ";"Titular";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";;;;;;;"840";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5322.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5322";"http://romario.org/";"sen.romario@senado.leg.br";"2746";"2015-02-01";"2023-01-31";"TER";"Término do mandato";"RJ";
"456";"Ronaldo Caiado";"Ronaldo Ramos Caiado";"Masculino";"Senador ";"DEM";"504";"GO";"Titular";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";;;;"1º Suplente";"5585";"Luiz Carlos do Carmo";;"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador456.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/456";;"ronaldo.caiado@senador.leg.br";;;;;;;
"456";"Ronaldo Caiado";"Ronaldo Ramos Caiado";"Masculino";"Senador ";"DEM";"504";"GO";"Titular";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";;;;"2º Suplente";"5587";"Eladio Carneiro";;"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador456.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/456";;"ronaldo.caiado@senador.leg.br";;;;;;;
"456";"Ronaldo Caiado";"Ronaldo Ramos Caiado";"Masculino";"Senador ";"DEM";"504";"GO";"Titular";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";;;;;;;;"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador456.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/456";;"ronaldo.caiado@senador.leg.br";"2748";"2015-02-01";"2019-01-01";"REN";"Renúncia";;
"5945";"Ronaldo Libardi";"Ronaldo Libardi";"Masculino";"Senador ";;"547";"ES";"2º Suplente";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"Titular";"5942";"Marcos do Val";"1º Suplente";"5944";"Rosana Foerst";;;;;;;;;;;;
"5601";"Roosevelt Vita";"Roosevelt Vita";"Masculino";"Senador ";"MDB";"513";"PB";"2º Suplente";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";"Titular";"3361";"José Maranhão";"1º Suplente";"5281";"Nilda Gondim";;;;;;;;;;;;
"5944";"Rosana Foerst";"Rosana Marcia Foerste da Silva";"Feminino";"Senadora ";;"547";"ES";"1º Suplente";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"Titular";"5942";"Marcos do Val";"2º Suplente";"5945";"Ronaldo Libardi";;;;;;;;;;;;
"2331";"Rose de Freitas";"Rosilda de Freitas";"Feminino";"Senadora ";"MDB";"503";"ES";"Titular";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";;;;"1º Suplente";"151";"Luiz Pastore";"901";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador2331.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/2331";"https://www.senadorarosedefreitas.com.br/";"sen.rosedefreitas@senado.leg.br";;;;;;;
"2331";"Rose de Freitas";"Rosilda de Freitas";"Feminino";"Senadora ";"MDB";"503";"ES";"Titular";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";;;;"2º Suplente";"5583";"Schariff Moyses";"901";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador2331.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/2331";"https://www.senadorarosedefreitas.com.br/";"sen.rosedefreitas@senado.leg.br";;;;;;;
"2331";"Rose de Freitas";"Rosilda de Freitas";"Feminino";"Senadora ";"MDB";"503";"ES";"Titular";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";;;;;;;"901";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador2331.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/2331";"https://www.senadorarosedefreitas.com.br/";"sen.rosedefreitas@senado.leg.br";"2996";"2022-11-04";"2023-01-31";"TER";"Término do mandato";;
"2331";"Rose de Freitas";"Rosilda de Freitas";"Feminino";"Senadora ";"MDB";"503";"ES";"Titular";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";;;;;;;"901";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador2331.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/2331";"https://www.senadorarosedefreitas.com.br/";"sen.rosedefreitas@senado.leg.br";"2952";"2020-03-26";"2022-07-06";"LCS";"Licença com convocação de suplente (sup 120 dias)";;
"2331";"Rose de Freitas";"Rosilda de Freitas";"Feminino";"Senadora ";"MDB";"503";"ES";"Titular";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";;;;;;;"901";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador2331.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/2331";"https://www.senadorarosedefreitas.com.br/";"sen.rosedefreitas@senado.leg.br";"2749";"2015-02-01";"2019-11-19";"LS ";"Licença saúde";;
"2331";"Rose de Freitas";"Rosilda de Freitas";"Feminino";"Senadora ";"MDB";"503";"ES";"Titular";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";;;;;;;"901";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador2331.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/2331";"https://www.senadorarosedefreitas.com.br/";"sen.rosedefreitas@senado.leg.br";;;;;;;
"5911";"Rosário Bezerra";"Maria do Rosário de Fátima Biserra Rodrigues";"Feminino";"Senadora ";;"539";"PI";"2º Suplente";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"Titular";"742";"Marcelo Castro";"1º Suplente";"5910";"José Hamilton";;;;;;;;;;;;
"5621";"Rudson Leite";"Rudson Leite da Silva";"Masculino";"Senador ";"PV";"498";"RR";"2º Suplente";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";"Titular";"5535";"Telmário Mota";"1º Suplente";"5619";"Thieres Pinto";;"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5621.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5621";;"sen.rudsonleite@senado.leg.br";"2852";"2018-06-05";"2018-10-03";"RET";"Retorno do titular";;
"5038";"Sandra Braga";"Sandra Backsmann Braga";"Feminino";"Senadora ";"MDB";"521";"AM";"1º Suplente";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"Titular";"4994";"Eduardo Braga";"2º Suplente";"5935";"Miguel Biango";;"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5038.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5038";;"sandrabraga@senadora.leg.br";;;;;;;
"5974";"Sargento Reginaldo";"Reginauro Sousa Nascimento";"Masculino";"Senador ";;"557";"CE";"1º Suplente";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"Titular";"5976";"Eduardo Girão";"2º Suplente";"5975";"Dr. Guimarães";;;;;;;;;;;;
"5583";"Schariff Moyses";"Schariff Moyses";"Masculino";"Senador ";"PSDB";"503";"ES";"2º Suplente";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";"Titular";"2331";"Rose de Freitas";"1º Suplente";"151";"Luiz Pastore";;;;;;;;;;;;
"5611";"Severino Araujo";"Severino Nunes de Araujo";"Masculino";"Senador ";"PSB";"514";"PR";"2º Suplente";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";"Titular";"945";"Alvaro Dias";"1º Suplente";"5609";"Joel Malucelli";;;;;;;;;;;;
"5563";"Severino Leão";"Severino Barboza Leão";"Masculino";"Senador ";"PTB";"511";"AL";"2º Suplente";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";"Titular";"4525";"Fernando Collor";"1º Suplente";"5561";"Renilde Bulhões";;;;;;;;;;;;
"5916";"Silvania Barbosa";"Silvania Batinga de Oliveira Barbosa";"Feminino";"Senadora ";;"527";"AL";"2º Suplente";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"Titular";"70";"Renan Calheiros";"1º Suplente";"5913";"Rafael Tenório";;;;;;;;;;;;
"5056";"Silvia Nascimento Cardoso dos Santos Cerqueira";"Silvia Nascimento Cardoso dos Santos Cerqueira";"Masculino";"Senador ";"REPUBLICANOS";"554";"BA";"2º Suplente";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"Titular";"5967";"Angelo Coronel";"1º Suplente";"5837";"Davidson Magalhães";;;;;;;;;;;;
